  756.8 3419.4 12:36:51.359 62:14:11.54 4
 1146.4 3428.6 12:36:49.304 62:14:05.61 4
 1435.1 3434.2 12:36:47.783 62:14:01.18 4
 1102.5 3440.5 12:36:49.506 62:14:06.75 3
 1763.8 3447.6 12:36:46.036 62:13:56.38 3
  893.2 3448.3 12:36:50.580 62:14:10.40 4
 1289.8 3453.3 12:36:48.498 62:14:04.21 4
  963.4 3479.4 12:36:50.142 62:14:10.40 4
 1448.2 3496.7 12:36:47.571 62:14:03.24 4
 1850.5 3502.1 12:36:45.459 62:13:56.97 4
 1479.8 3503.8 12:36:47.390 62:14:03.00 4
 1767.1 3526.0 12:36:45.839 62:13:59.19 3
 1525.9 3528.3 12:36:47.093 62:14:03.15 4
  415.0 3528.5 12:36:52.894 62:14:21.00 4
 1243.4 3531.0 12:36:48.562 62:14:07.79 2
  650.9 3537.3 12:36:51.641 62:14:17.54 4
 1583.4 3550.4 12:36:46.742 62:14:03.03 3
 1411.1 3551.4 12:36:47.639 62:14:05.84 3
  657.8 3551.9 12:36:51.572 62:14:17.96 4
  494.1 3563.0 12:36:52.401 62:14:20.99 4
 1715.6 3565.1 12:36:46.018 62:14:01.44 4
 1455.8 3565.2 12:36:47.374 62:14:05.62 3
  877.1 3576.3 12:36:50.370 62:14:15.32 3
 1527.1 3579.6 12:36:46.969 62:14:05.00 4
 1095.1 3580.0 12:36:49.224 62:14:11.96 4
  396.0 3582.1 12:36:52.870 62:14:23.26 4
  744.7 3586.8 12:36:51.038 62:14:17.83 4
  608.3 3593.9 12:36:51.734 62:14:20.28 4
  711.3 3599.9 12:36:51.182 62:14:18.85 4
 1472.1 3604.6 12:36:47.199 62:14:06.79 4
  967.7 3607.1 12:36:49.826 62:14:14.99 3
  438.7 3610.4 12:36:52.582 62:14:23.61 4
 1629.5 3616.0 12:36:46.351 62:14:04.68 2
 1007.9 3618.3 12:36:49.591 62:14:14.75 4
 1364.9 3631.5 12:36:47.696 62:14:09.50 4
 1781.7 3631.9 12:36:45.519 62:14:02.81 4
  656.1 3632.2 12:36:51.396 62:14:20.91 4
  516.5 3633.4 12:36:52.123 62:14:23.20 4
 1308.2 3642.1 12:36:47.968 62:14:10.80 4
  782.2 3644.4 12:36:50.710 62:14:19.33 4
  367.9 3650.2 12:36:52.860 62:14:26.20 4
 1230.6 3650.7 12:36:48.354 62:14:12.35 4
  845.0 3653.4 12:36:50.361 62:14:18.65 4
 1569.8 3669.8 12:36:46.539 62:14:07.60 4
  922.7 3673.6 12:36:49.909 62:14:18.14 3
 1590.7 3680.9 12:36:46.404 62:14:07.67 3
 1738.2 3687.9 12:36:45.618 62:14:05.55 4
 1892.0 3693.4 12:36:44.802 62:14:03.28 4
 1582.5 3702.7 12:36:46.397 62:14:08.59 4
  929.1 3705.8 12:36:49.801 62:14:19.21 4
  997.7 3706.9 12:36:49.441 62:14:18.15 4
  532.7 3713.9 12:36:51.853 62:14:25.87 2
 1249.7 3716.9 12:36:48.102 62:14:14.46 4
  506.0 3719.0 12:36:51.981 62:14:26.49 3
  560.7 3726.6 12:36:51.678 62:14:25.89 3
 1802.8 3728.3 12:36:45.188 62:14:05.98 4
 1777.2 3746.2 12:36:45.280 62:14:07.05 4
  841.5 3746.3 12:36:50.166 62:14:22.09 4
 1192.9 3750.9 12:36:48.320 62:14:16.61 4
 1853.4 3751.3 12:36:44.870 62:14:06.01 3
 1139.0 3766.9 12:36:48.565 62:14:18.06 4
  954.2 3772.8 12:36:49.516 62:14:21.25 3
 1399.8 3776.9 12:36:47.180 62:14:14.24 2
 1318.2 3781.1 12:36:47.596 62:14:15.70 4
 1655.7 3785.7 12:36:45.824 62:14:10.44 4
  418.3 3786.6 12:36:52.283 62:14:30.36 4
 1620.9 3790.7 12:36:45.994 62:14:11.18 4
 1185.9 3797.9 12:36:48.249 62:14:18.44 4
 1629.4 3819.6 12:36:45.883 62:14:12.10 4
 1474.9 3835.4 12:36:46.653 62:14:15.16 4
  428.4 3847.5 12:36:52.091 62:14:32.42 4
  395.6 3852.7 12:36:52.250 62:14:33.13 4
  713.8 3866.1 12:36:50.557 62:14:28.51 4
 1936.3 3870.6 12:36:44.163 62:14:09.02 4
  417.0 3882.3 12:36:52.070 62:14:33.87 4
  956.2 3886.3 12:36:49.245 62:14:25.35 4
 1940.2 3900.4 12:36:44.075 62:14:10.05 4
  208.6 3904.1 12:36:53.109 62:14:38.01 4
 2032.9 3912.1 12:36:43.564 62:14:08.98 4
 1482.3 3924.2 12:36:46.411 62:14:18.28 4
  313.4 3971.1 12:36:52.408 62:14:38.77 3
 1095.2 3972.1 12:36:48.322 62:14:26.25 3
